Student_ID,Course_Enrollment,Class_Schedule,Extracurricular_Participation
8c4c6d97-f2d0-4434-82b0-f01d77768d94,IT,Evening,No
30444913-be47-46f8-8a36-8992809e10b6,History,Evening,No
2bba0770-f505-4a98-ae63-e6c793d902ac,Science,Afternoon,Yes
1717ac87-40cf-4a11-96b1-984b40c1ce2c,Geography,Evening,No
8ad3927e-9187-4cd8-a462-1da2ca1cfd20,Math,Afternoon,No
b27166b9-1e7a-4e8f-b739-b64ba394dd03,Art,Evening,Yes
2530afe9-b39b-4ec1-a86b-e673b38acd71,Science,Afternoon,Yes
cf3b0b71-3054-409c-b7a5-e997c5fc753b,Economics,Afternoon,Yes
a054fd3f-3ee6-4a18-a525-c9d959fa1596,English,Evening,No
46295f56-ca90-49c4-a9c8-8f463b5d8447,History,Morning,No
2619ffab-1066-42fd-b193-f22e8de313b5,Geography,Morning,No
924a4837-f765-4bb9-b969-daa77c890b66,Science,Afternoon,No
d8326c09-1773-4cef-b86c-4b859f5a69d7,English,Morning,Yes
4070cdcd-201e-4bed-be3d-433c468972bc,IT,Afternoon,No
18571fb4-abe2-46dd-8d17-56b0dd59e585,IT,Evening,Yes
095f5cf5-4810-411b-93fc-8d2fe442a067,Geography,Evening,No
a3e2d340-a3e2-42a6-9a8c-36937ef849a5,Art,Morning,Yes
65cd656c-b65e-44ba-aaea-ebe7cd673fcb,History,Morning,Yes
4d8a7eda-038b-40e2-a560-bfb91094c059,Math,Evening,Yes
bb1173cb-4abc-4614-8637-ae29499d8246,Economics,Evening,No
acd941f0-079a-4d61-9b92-b32e857bd311,History,Morning,Yes
1651fa0d-a0fe-4ee8-977a-eef0e4963f4d,English,Afternoon,Yes
a6f87971-81a7-436d-a9fb-c1c99e1ab45d,Math,Morning,Yes
48a17d17-3f70-47f6-b107-43e6c82c495a,English,Afternoon,Yes
01e5de5c-872a-4c80-8545-f3f02b25b318,IT,Afternoon,Yes
ba8ec7f0-1935-494a-9635-0afc812c81cc,Geography,Afternoon,Yes
08f1cd77-c00e-44d3-b0f1-581fa7dc05fa,Science,Evening,No
54af103c-7ee7-499c-8c58-2877d4b36e1f,IT,Afternoon,No
b4e74579-5f51-46d4-be2d-c96cba225332,IT,Afternoon,No
7a4a7df3-d1e6-44c9-acf7-11a791e0775e,English,Morning,No
8228802d-f09b-497a-b078-2a7b733044ea,Art,Evening,No
db109fcf-5eed-4967-badc-8274f3ccf918,Economics,Afternoon,Yes
ab1e34d1-9b7b-42fb-b099-9a860abb7714,History,Morning,Yes
4af0729f-2d27-440c-a1ad-861049d39154,Art,Evening,No
fb639f7a-1a07-4683-87d3-6a8b6c45b7aa,English,Evening,Yes
93eb39bb-43b2-461c-8c5d-bdcf546325d0,Geography,Evening,Yes
c4f48c38-f37e-475b-9ef1-2e2af765ff65,History,Afternoon,No
c95d969e-c7a1-49b2-b98b-616550014855,Art,Evening,Yes
e94a7935-7652-4c47-8fa9-1f94322dffbe,English,Evening,No
45af8ef2-8b45-4b97-bd5a-d55a367309b5,Math,Afternoon,No
809dd23c-3daa-43d0-b7fb-c6e002b5031f,Economics,Evening,No
2c1e5b8d-f0c4-4643-aae2-17b8aa967b58,History,Evening,No
4558b347-7329-465e-90bd-fb00fbbb03bc,English,Evening,No
75b8a158-3b29-44a0-b964-42a56d38d501,Geography,Morning,No
cadef697-0d64-4b05-a455-f2a8952847d6,Economics,Evening,No
7164e780-7b62-40e3-b47c-5b1680d7bd97,Science,Evening,Yes
8a960100-515f-45ed-a9f0-b9de9ab3800b,Geography,Morning,No
6a9e8ef7-97b2-496b-a52d-c70eafaaa33a,History,Afternoon,No
b1c1fe5f-0b59-4e7a-8db5-4d35fa9ca69e,English,Afternoon,No
49af600f-c319-40d3-a96a-b12cf5bbadd9,Art,Afternoon,No
7fe92b35-9120-4c36-9d29-89f3d71e45b8,Art,Afternoon,Yes
984343ba-2a76-470f-8490-bb6c5cca014e,Art,Morning,Yes
eadc21ba-5598-452a-8066-55b3a9ae6a4d,Geography,Morning,No
b493c17b-e97f-49fb-b6f1-8cb81fe287d7,Science,Morning,Yes
2d5771a9-27b4-4cbb-9164-50aba0edec01,Science,Afternoon,Yes
19e2fcc8-84f6-424d-a221-21faeae62c10,History,Afternoon,Yes
75d0aab5-93e2-461a-bb57-2df08f806557,Math,Morning,Yes
faad50d4-0a08-42b4-8c8e-020c3a56bea8,Geography,Morning,No
69e4ac4c-2b95-44cc-9094-c039892269be,Geography,Evening,Yes
eab05bd8-3e2e-4b31-980d-90ee6d5abd33,History,Morning,Yes
644771bf-302f-4def-9e2f-54ed72720ee2,Math,Evening,No
b70346b7-6c1a-442f-a61e-bcab63d5eaa8,Science,Morning,No
20a11d37-a539-46bc-96ba-1082344c50ca,Geography,Morning,No
722b8c60-522d-4ea4-8377-f9e5da07a165,Economics,Afternoon,Yes
ebbdd0d3-37bf-4ec0-91ed-cca49ff3489f,Science,Morning,No
11d1a6f9-db2c-4f2c-ab6c-f832cc20517d,Science,Evening,Yes
dee3c0fc-df9f-496b-81cc-7b7e27fa754f,Art,Evening,Yes
e238cbee-e8d6-4e6c-8af3-5e94087bb9a5,Art,Morning,Yes
0d45b417-6d4d-47cd-9dfd-115a7ff53db1,Economics,Evening,Yes
dcf2abca-1447-4bdb-8247-5d9c85f7148b,Math,Morning,Yes
a240d11d-616f-470a-9f94-6094dbef09e7,Economics,Afternoon,Yes
5a39bb3f-4562-4f6c-9baf-e6c4499f29d3,Geography,Morning,No
f1763c98-faf5-4b33-aecd-98a112bbe317,History,Afternoon,No
7688747b-6f4b-4284-83cb-c680c4d28f99,History,Afternoon,No
b49ec575-3c7b-4ae0-a1b7-8f2bccec8fc4,Math,Morning,Yes
460ac76d-85d8-4b15-abd4-cf49d4859847,English,Afternoon,No
2bda395b-7001-4956-8221-f071f4910dcb,Geography,Afternoon,Yes
8f0cfa51-6ef2-4f37-a620-9b3550caa710,IT,Morning,Yes
8f9b367b-d998-46bd-86a8-564bc2525196,English,Morning,No
4ae4b828-1e55-4991-988a-228755790b8f,English,Morning,No
80c654be-0f0e-45a0-9032-f16944ed5958,English,Morning,No
fbb83ed6-7c4d-45f6-9098-c9b8ff21049d,IT,Afternoon,Yes
2480745d-c60b-4686-9050-03bff7a44b74,Economics,Evening,No
4c83da43-3607-40e8-9b62-27c0c12ad979,Art,Afternoon,Yes
2ae2dabc-dd00-4601-9425-cb3ed23ba59f,Art,Afternoon,No
71b34518-8b9e-4c34-8bb6-269c3ca6c711,Science,Morning,Yes
02a1cb94-9258-4df7-be03-116c990fd0bc,Math,Evening,Yes
f0847bb7-56b6-403d-882b-2ac629cd8c5b,Science,Evening,No
e1849d12-3e0b-4336-acb8-7b1b16585d1b,Art,Evening,No
b2fb9549-1455-48b4-8e63-b2b3030e5794,Economics,Afternoon,Yes
0119576d-8ac5-4628-b138-b6cd93be96ef,History,Morning,Yes
fe6e6c05-31a9-49d0-846b-d6154ceb6589,Geography,Morning,Yes
b2cf4412-afab-4e82-9e30-936100c3791f,Economics,Afternoon,No
d7d4ab16-db2f-4d1f-ab6d-a5bf03a5acc9,Geography,Evening,Yes
1912bd9a-50d3-4f8e-bb05-fac4133f774c,IT,Afternoon,No
ba7bcefe-1838-4ca3-8786-ffe9a8b23b4e,Math,Afternoon,No
bff14338-53a2-4841-b119-7931e9b722d2,Science,Evening,No
45795edc-e624-49e8-bfa3-2ced70bc52ab,English,Evening,Yes
7bb23d41-bbcf-4e99-bb7b-bf736f960b35,Math,Afternoon,Yes
89521954-a30d-4269-af6e-398bbd7b82b9,IT,Evening,No
380c1726-ba39-434a-bb86-304ed63aeb7c,Math,Afternoon,No
4779e1fc-27f9-40e9-a5cb-d1bd5009b526,Science,Afternoon,Yes
a71358ae-1344-42e6-8536-455196fec49d,Science,Afternoon,Yes
b2d4ef9a-0052-492e-84ac-f25b96ceacb8,IT,Evening,Yes
e2c1a5e4-9bee-4f0a-8c76-58d093cbbe54,Geography,Afternoon,Yes
cbe7f983-635c-4284-9988-1ca8377a9e30,History,Afternoon,No
4c45af6a-40a4-4c48-b6d8-ed3e8ad9ce5c,English,Morning,Yes
d57f1703-36c4-483b-8709-4ca8808215fe,Math,Morning,No
aed03728-301d-4877-a465-21dfb546876c,Art,Morning,No
f617f47a-14f6-4dbe-8037-49eecf2e4e18,Art,Afternoon,No
b76be1e3-1bc4-4010-8c8b-e2de2c4106f3,English,Afternoon,No
dc8bb0a7-3698-4a58-b987-dba091b331ed,IT,Afternoon,Yes
7ba9747c-9d12-498d-b9e7-3e2c3fbc05d3,IT,Morning,Yes
96804afa-d1f0-4789-9b94-04f60d340eb2,Economics,Morning,No
e9c35231-d43b-448e-9d98-06df48481339,Math,Afternoon,Yes
c9b3f26a-e370-4432-9211-83d38957c026,History,Afternoon,No
ffadfc5e-9875-4f4c-9a68-2d6dbdf95ec7,Math,Afternoon,Yes
5cc23c65-f1d0-4051-9af8-6e215c019bf9,English,Afternoon,No
bbe44923-4ab7-4d66-a5e3-e7c73a7bfe5e,Economics,Afternoon,No
7ded3c15-fa3c-4d1d-8a53-9cfecbab5860,History,Morning,No
a3c0bfca-89f0-40c9-a5c6-6e57b0bebf45,Geography,Afternoon,No
911c5025-f310-4b39-9517-ab14cf7fb615,Economics,Morning,Yes
23953b54-6191-475d-b3ad-a67757d0e218,English,Morning,Yes
9d995c06-5acc-443a-aa35-3d14228331fa,Economics,Evening,No
8d1a0700-67e5-4c4c-be6a-4436154d68e8,Science,Afternoon,Yes
d85ed6ed-fa74-4dee-ab7f-b5484b0bf23f,IT,Evening,Yes
c6683181-c53b-48b3-b6d7-a790de105f1e,Math,Evening,No
33a06bd2-7886-4923-b8f5-fb131b02e41e,English,Morning,Yes
017c03c4-a765-4b0f-8d68-60aa26825752,Geography,Morning,Yes
47c92449-b456-4e0d-a552-40b0fe5729e1,IT,Morning,No
065f3792-63f0-4963-afd3-8931c83a46ef,Economics,Afternoon,No
52e1d883-3648-40e7-b95b-a4847c0a8ce1,IT,Evening,No
3161c896-f1fd-4159-8bf4-97d39e339d1f,English,Afternoon,Yes
d6d561ad-c2c1-4044-a154-c7d7d0a88668,History,Afternoon,No
ae40d3f2-2585-4a4a-b334-86d981b839f6,IT,Evening,No
da93b8c0-4a2b-4ab1-ab9a-0e992aca5be7,English,Evening,No
367eede6-4715-49e5-99ab-ad4b00190e03,English,Morning,Yes
a18fb3e3-710d-46ee-9933-9ff83c1e9b70,IT,Evening,No
2b1dd575-5325-4193-a4aa-16c187f14864,Math,Afternoon,No
e223edb0-5eef-4e10-8a27-c7ef565fbfca,Economics,Afternoon,No
b8db2f9f-3a34-4628-baa0-2b9acc65aa0d,Math,Morning,No
f9a6a970-f200-4a1f-a7b0-f1128a0f9970,Math,Evening,No
017a09ab-5f70-49c7-bcab-ec0a63eec9aa,Geography,Morning,No
62b5b3b8-0a2c-4ef0-a9e8-bf9aef2cb14b,Geography,Afternoon,Yes
5704d643-5e1e-4f33-994d-bb6d700bd80b,History,Morning,No
5e8fd051-5c10-4222-9496-08d673b55988,IT,Afternoon,Yes
613a7410-00de-4bd8-b268-ef72d910a0e8,Art,Morning,No
befc0ef0-18ae-485b-8eb5-e582d11e8a13,History,Afternoon,Yes
3b3919b9-435f-4492-a07c-33298fd88c51,Geography,Evening,No
fdf63e46-a953-4199-8f36-eccffbe88497,Art,Evening,No
96fd6a72-2227-48bf-9166-362ebca0c263,Art,Evening,No
41f554ae-321c-4c43-919a-392d23b9e82e,IT,Afternoon,No
2e87d08d-085d-4edf-9cff-686fb81e8394,Math,Evening,No
9c84c27f-ca7d-4d24-9a96-932cb3903514,Economics,Afternoon,Yes
42c92295-00d0-404e-ba9a-b411fdb382fc,Economics,Afternoon,Yes
d878e39d-717a-489a-b7da-018df68f8291,IT,Evening,Yes
09d1c08e-23c0-40fb-bff8-9c5dce2a7dc2,IT,Afternoon,No
f63ece4f-3be1-4095-a41f-0d7e196238b8,Math,Evening,No
b6a92686-665b-4afb-b76f-0360448ab7cb,Science,Afternoon,Yes
a9045810-72e5-4cbb-a7c1-025605b2070a,English,Morning,Yes
99df6aeb-f06d-47d1-bf90-6b8bb369c177,Art,Morning,No
026ba77d-0665-45d6-83ea-1c8aba7e3499,English,Evening,Yes
1da10de9-c37e-41b7-96ef-da729d882e95,English,Evening,Yes
41cf5c59-4da8-4bc7-95ac-cf0ef977216a,Art,Afternoon,Yes
d669aba6-dfb2-42ec-a898-4075020074eb,Geography,Morning,No
34e12c84-41eb-4e88-8cc8-4fbbde3bdd9b,IT,Evening,Yes
1e0c9142-84a5-4fc9-9d54-6da4b09b4f29,English,Afternoon,No
a703ee48-a7fd-4ad4-91f1-7ce499b5fde6,IT,Evening,No
61ade658-a719-4201-be48-457cf3dc9679,Math,Evening,No
875b04c9-e287-489f-8d5a-29a392186b03,History,Afternoon,Yes
bf01cad9-7e09-4448-b73d-cc2132aac903,Science,Morning,Yes
b167c1e7-4519-4b9f-a7d9-51702ce7f721,Art,Evening,No
272b0ff3-5c53-4387-be5e-0bd67453a65b,Art,Evening,No
087ef1d8-3893-4317-865e-6859eeb005b5,Science,Afternoon,No
a712ec1d-10a1-45a1-ae85-6784d4dff3d1,Art,Evening,No
88ff8052-542f-4d96-adb5-ea3b14635575,History,Evening,Yes
887daa41-0275-4259-928d-4dfb0ad573f3,Art,Evening,Yes
ffbea708-d0f6-488b-b0ed-d56ce8887913,Art,Morning,No
41c8ae76-6586-41ed-984a-796dba3d18c5,Art,Morning,Yes
7d807bdb-3b8a-470c-ba7b-c53237429c16,Economics,Afternoon,Yes
aa9a561e-63d7-408e-9d3c-c6aacf103004,IT,Morning,Yes
39610caa-a0b3-4c03-953c-7eb9736ea48f,IT,Afternoon,Yes
038fa920-cad3-4062-b370-c48ef7471097,Economics,Evening,No
ecf58bbe-f775-4fc4-bfe9-e455917e3ec3,History,Afternoon,No
30bce787-ed41-484a-83a1-3a2380ba27b3,Science,Evening,No
2c0bedac-5cd9-4d5d-820a-0e0cc27a17ea,IT,Evening,Yes
331b975b-5a94-4a8d-abbe-565925777acb,History,Morning,Yes
6a2c8a7c-c7a5-43a9-bf0e-797b1affdadb,Geography,Afternoon,Yes
f6e5dbf3-fb3e-4d36-a54c-977467908d2f,Economics,Morning,No
2fcc632c-de59-4b89-99c5-b5b55c5c49c4,Math,Morning,No
6831abf0-85bc-4d26-941a-9d7316e5df0d,IT,Evening,No
41758d56-e4b8-4ae5-b84f-8f098893b615,English,Afternoon,Yes
711e8928-784d-4afc-a7b8-005e9b020ebd,IT,Afternoon,No
e6b2ec48-6e4f-4c87-8224-354d98ad4349,Geography,Morning,Yes
0f50c018-f9eb-4d89-846f-32d64e37c4cf,IT,Afternoon,No
5ce68574-84db-4041-a0c4-c04854b46ec0,English,Afternoon,No
379be14c-429e-4d1b-84dc-3a4179254b20,Geography,Evening,No
ee839f33-d4ab-490f-8a28-0396dc535ca6,English,Morning,No
4b199570-c336-429c-809b-cef3fa8d680a,Math,Evening,No
92026f07-8c56-4c32-b639-f369c7a10cff,Economics,Morning,Yes
ee2d8c9a-3cfd-4b73-8b89-bfb700d5354b,IT,Afternoon,No
242d96fd-1aa0-4c86-97fe-8bdfcf7395a6,IT,Morning,No
d35bd212-a065-4779-9443-246b8a3e262d,Art,Evening,Yes
2966d451-dbd9-4480-a873-133950d529bf,Geography,Evening,Yes
a1c0424c-237d-4947-b9b6-420221ee8831,History,Morning,Yes
fe355556-4c7f-445a-9679-e9d8e72e2ac6,IT,Evening,Yes
b1d70249-bdfc-40aa-9333-53f76d3bfa19,Art,Evening,No
66b7d0fe-a534-4cd5-a57d-8669239392fe,History,Morning,No
601edc43-bf17-4299-95d9-5c94834177ce,Geography,Afternoon,Yes
9b0504e5-e621-414b-9953-124eaf390855,Science,Afternoon,No
f2f75770-271f-49ae-b8ca-7ea2a748b2a2,Science,Afternoon,Yes
31329de5-6f21-4dfe-8bb0-22679253bb53,IT,Evening,Yes
4dbc2879-be0f-44e9-bc73-9a29bfe0d351,IT,Morning,Yes
341c6b9c-a7c0-41f5-a6a9-a43a41f917c3,English,Morning,No
a296e43e-9df1-42e6-a131-19753e607cef,Art,Morning,No
59d1d1e4-f3e4-4a6f-8b37-42348360c455,Economics,Evening,Yes
86a6006a-7a5b-4459-b7e4-4940310fdfd6,History,Evening,No
1b6e6671-7791-4903-aed2-3faa4e366474,Science,Morning,Yes
378563ad-8df9-4e9f-bfb7-70db013647ab,Geography,Afternoon,Yes
ebdb3ff9-c1fb-4f43-a31b-457916ea72ef,English,Morning,No
0e8aaefa-95b9-4413-9221-e93b080d09c9,History,Morning,No
5078cc13-ad17-4036-b8f8-13441da9e944,Economics,Evening,No
1868f408-83b6-4eba-b3b7-6c593dbad268,English,Afternoon,No
08d18cd0-9928-413b-aa5a-d21a18b7eac8,Art,Afternoon,No
12d24941-6857-42f7-be8b-fa0fe61edb4d,History,Afternoon,No
8068b511-7e94-4724-947f-b4742e7f7bfe,IT,Afternoon,Yes
6ed22ec7-ac60-4381-8c29-5595090b8206,History,Evening,Yes
8a26610d-178c-4f2b-8d37-829d509cc957,Art,Afternoon,No
dab1dbf5-3ae2-476d-9e1a-f618f9441e97,English,Morning,Yes
cd894ec4-42c6-436d-8e21-d63043d83e47,Math,Afternoon,Yes
62698406-3850-4833-994b-741e3b6cc536,Art,Morning,No
bb42ff0a-cbc6-459f-bb80-afd147624223,Economics,Morning,No
62cfadad-cc2c-44b9-9a7a-5928abb92f84,Art,Morning,No
1feee182-69b5-4a7a-9c43-da18169808e0,History,Morning,No
1ba7ab8b-8fde-449e-b74e-2dc89581bf87,English,Afternoon,No
e7e1e186-aeb4-44a1-aa9f-442940ae4446,IT,Morning,No
d19fdf4d-598d-4c16-9d7a-6808b0540102,Science,Evening,No
c081b67a-544a-45b6-81c2-e4393537dfe7,Math,Morning,Yes
283c3f10-5d2e-4647-bd27-e9e42eebe610,History,Afternoon,Yes
20486b0f-da2c-4339-a67a-25bcffd26663,Geography,Afternoon,No
f1c086b8-85a2-4da0-8152-dfe4839c2993,History,Evening,No
0a20c343-8965-4d02-88d7-7fcf5779dc24,IT,Morning,No
5b267b02-e7fb-4287-8e48-80402fb8bb16,Art,Afternoon,No
41e0e11a-96ab-4d35-a2dc-af1e3110e594,Art,Afternoon,No
a3453738-450d-4a84-990f-a75947c8a759,History,Evening,Yes
5c2b10d9-4e5f-44e6-810e-b52a5f853993,Math,Morning,No
d2fb8cda-229f-4664-a5a8-de30c484022d,IT,Morning,No
1ea69386-e5e3-44cb-9283-ebfd3fc62dc3,Economics,Afternoon,Yes
6e6538bd-00a0-4133-92ed-0dc4aa56e8b9,Art,Afternoon,No
bcc2b353-52be-4671-b37d-90da8a25a58b,IT,Afternoon,No
f6aebad8-9eec-4a30-9a4f-d593101027cb,Science,Evening,Yes
891f0d7c-ac4a-45a7-9343-3e7c848980a2,Economics,Morning,No
435843fd-6ca2-4b4e-9127-5e63b292e6ef,IT,Morning,Yes
48b390bf-58d2-4896-901b-04836b0b1c3f,Art,Evening,No
05f3d8e6-6cf3-4739-ad33-d2954a8b5761,Economics,Afternoon,Yes
657277b2-f43a-4738-89c2-45f4183738b9,English,Afternoon,No
80f08cd0-6817-4450-a071-68d9c08e0d1a,English,Evening,No
17634efa-b976-4c94-a0e1-5876afbf431d,Science,Morning,Yes
4c3ce6a1-0674-4e5e-9e6f-836ea1f88950,Art,Morning,Yes
247c050f-ac50-4587-8292-ffd989211e8b,Art,Morning,Yes
d18a845f-a121-4dea-aab8-2860b3f3617f,Art,Afternoon,Yes
0c970b94-edcd-4872-a422-7c300f007a4a,Economics,Morning,No
621043f5-f5f6-4012-b807-cf34741d9905,Science,Morning,No
de100089-3572-4207-9ade-7b27787a5a59,Math,Afternoon,Yes
fcb7d753-4b77-4589-a606-72212fabec76,Economics,Afternoon,No
5273e936-0c5d-4b25-b98e-e7bea3af6071,Economics,Evening,No
dd3166bc-b881-4311-9474-dba7860c7d2e,Math,Afternoon,No
341d4f97-2a3b-43c1-bfb1-0cb32591cb54,Art,Evening,Yes
7a8a6c7d-4589-4000-9da5-2b3220d68dd4,Geography,Morning,Yes
508d7bcb-8a35-4fff-905d-868e227a652b,Science,Afternoon,Yes
fb2f8045-7be8-4948-83da-057a1b49e7de,English,Afternoon,Yes
5e37d2d5-96be-48b7-90ad-4b0f70db7e2d,History,Evening,No
7d9ec387-051a-4a4c-a167-236e0764111b,Science,Evening,Yes
478bae7b-25cf-4d13-b507-95958ce77e0f,Art,Afternoon,Yes
2e09d9a1-74f0-4afb-959f-c3ec46f4f73c,English,Evening,Yes
a45d4f77-03ad-43d9-b92c-4baa047c819c,Economics,Morning,No
816a99f5-37c0-4aab-bfb1-d982a4beebca,Science,Afternoon,Yes
8740cd08-915c-4bbe-953c-6a8c16140b5e,Math,Evening,No
f6aafdc8-fe9e-4232-adf1-0bd37c39e23a,History,Afternoon,No
ed6f2da3-db21-4423-9c67-a5033c81a818,Art,Evening,No
04060ef5-c89d-4f60-bb40-cb72d9535f47,Geography,Afternoon,Yes
8f114368-a831-4b04-b429-f89127f37e5a,History,Afternoon,Yes
3dd81e94-7208-4d44-9831-627a4930823c,History,Evening,Yes
cc3bfd87-4a5e-48f9-b1e3-77e0e0bd10ee,Art,Evening,No
63757b68-1063-47d8-9753-2bf793afd0c3,Art,Evening,Yes
617d14de-2ea6-45a4-beea-deaa0d875a44,Science,Morning,No
bba9f436-973f-422b-bad4-3d2febd6da26,English,Morning,Yes
ab2a75f1-b1e8-4f72-bee4-c72d98af48c7,Art,Afternoon,Yes
c78d7d28-febb-4d93-8b7b-5aa3f88c794c,History,Morning,No
24726c96-b32e-4290-a571-b39426059c3f,Economics,Evening,No
6e69dc97-cdb4-41a5-a7b8-85e5b1616413,English,Evening,Yes
43b1e2c3-83d2-46ed-a23d-8f3b35c9ffdf,English,Evening,Yes
9931a9e9-fe7a-4b9c-b7ab-93bf6df8d020,Science,Evening,No
7276cbb2-35c2-4b9a-9087-bf0b6674d711,Economics,Morning,Yes
6ee4c334-b541-4853-959c-abee75ea434f,IT,Afternoon,No
69c7ca6c-ea91-4927-9fb3-9af58fcd5e6d,Math,Afternoon,Yes
48ca4f36-6712-4704-b392-d10d536e66e0,IT,Afternoon,No
4d2ac658-5738-4583-a5cf-0b3458c5887e,IT,Evening,No
ca3ce737-2132-403d-863c-68500c32ff66,History,Afternoon,No
e02ac6d7-044b-4c13-a593-c8e092a48d8b,Art,Morning,Yes
7b8ca6f3-35b5-4807-bb0b-1f07571d2171,IT,Evening,No
dc83ae4d-dd51-428d-9174-44893f3519a7,English,Afternoon,Yes
d0339863-42fe-418a-b9eb-4d3c8b3a9653,History,Afternoon,No
95611979-ffdc-46f4-9ad1-9606200cc8c7,Math,Afternoon,No
7f0e6cd0-11f8-4363-81ed-06aa72f283fa,English,Evening,No
641f9860-e042-4769-a29a-851b3513fe73,English,Afternoon,Yes
3d5339b2-0887-48e4-8c60-645da41bb1f8,Geography,Morning,No
5edf7177-b7bf-497c-b85c-2fb77e58a2f3,English,Afternoon,Yes
146cbfa8-d170-4ab8-85f9-dce69baac7ee,English,Morning,No
2c4cb726-3b6f-4adf-b6e2-26c32ae47a17,Science,Afternoon,Yes
27bd0a7c-3386-4ea1-b141-430604068c56,IT,Afternoon,No
1b27da10-2708-4f10-92df-abd0749f234a,History,Afternoon,Yes
7712d2c4-7cde-4c24-9327-6f7346e18264,Art,Morning,Yes
dc7a14d8-60f8-487b-9d4b-0238e4753aed,IT,Evening,Yes
2de0b0e5-96a3-4755-b1e2-2e4712b0f77f,IT,Evening,No
28868974-f725-4046-98d9-2c3d586b8bf5,English,Evening,No
7a075f81-47a3-4bff-8d83-dddf56843c62,Art,Evening,No
443ce4f7-4ae1-4dff-aa72-8cd936cb1d44,Economics,Morning,Yes
04eeb22b-edf2-4384-8c45-05edd6c7ef2d,Art,Afternoon,No
d6ada650-032d-452f-a3ae-d5db66faa4f9,English,Afternoon,Yes
dd110092-650b-4c51-a81b-6fddd3dc688e,English,Evening,No
3ab44339-0bfa-475e-9ac3-2f54945860b2,Economics,Morning,No
531b3027-0475-4797-800d-57416b12ca21,IT,Evening,No
adbb48d0-d5af-4216-811f-ac23f635ae32,Art,Evening,No
347e3b35-98a5-4760-bc63-973dac61e9f9,IT,Morning,No
debf708e-04f2-44ac-a617-9d78f6af21ca,IT,Morning,Yes
008c1b23-cebe-4fc2-8363-28cf5915f8e2,Geography,Morning,No
82963b90-a0c4-48a9-b1d5-57a277ca60f4,IT,Afternoon,No
38222586-74a1-4265-80ec-6ee3721a59c2,Science,Evening,Yes
3b498917-b2e7-4d33-b8ad-cf780134b354,Art,Morning,Yes
414467a6-bf96-46d0-86a7-6d4d34463a97,Science,Morning,No
d8d08add-3ecf-45e6-b9ff-0dffb0384fae,History,Evening,Yes
1c615d6c-3904-498e-91be-ff3fb3e36cfc,Math,Evening,No
4f4a96ac-9ae9-4fef-add3-32bdbf378581,IT,Morning,Yes
8d49e705-fe8f-4d79-b404-cfae4f41eb25,Art,Morning,Yes
1dae04fa-0516-4fba-8790-010632d05584,Science,Afternoon,No
76433da9-3084-4885-959b-8a3919e0a5d0,Art,Afternoon,No
2c9bbba3-50ca-463f-ad82-c8b937b1b035,IT,Evening,Yes
fcaf525c-428b-4166-8f85-e60244e7bc0b,Art,Morning,Yes
51457a1e-be7d-43b5-95a6-39e3f396c484,Art,Morning,No
3e80607b-fd67-4c04-a515-136fbac625c5,Economics,Afternoon,Yes
62d99dd8-462e-4da0-88d2-a94822ad084f,Science,Morning,No
e81a2de7-70e8-4d7c-a669-2cca6fd2c93f,Economics,Morning,Yes
f0270840-97f2-4a9b-b9e5-58bdf568f4d5,History,Afternoon,Yes
0cd47ff3-2abf-4378-b4db-eb82c4a65a27,English,Morning,No
81efa0d6-851c-4c23-a96f-26e06088d8bd,History,Morning,Yes
0903791a-19e0-4345-a6d2-918beac3c102,History,Morning,Yes
bcd7f4e6-4336-4ccc-96b8-8e4393e4c1b6,Science,Evening,No
d0fe1550-2f50-4fc5-9112-cca320dfcf5b,IT,Afternoon,Yes
fa9f4b0a-7c76-4603-987f-f9deff1f3f39,IT,Afternoon,Yes
4014ffcf-0cdf-44fe-8974-3cc7a6868764,Science,Morning,No
f5c04753-5e2e-4760-89d9-8a0ed44f1eaf,Economics,Morning,Yes
3a3670a6-bac8-407a-ae59-abcb8b92f7c6,IT,Morning,No
63b325b7-a14f-43de-9eec-8e29318b9c05,IT,Evening,No
c6bd368e-6064-4619-9f90-e7881a8a2386,Economics,Morning,Yes
1a14bdd1-9c59-43e4-ab75-69b602e4529c,Economics,Evening,Yes
1bdf28b5-469f-45fb-bca3-bc4629604836,Math,Afternoon,Yes
1545eca3-11c5-4e1a-9c01-abb4a45667c0,IT,Afternoon,No
b2b5b33c-e3af-43e4-b141-de39a289840b,History,Morning,Yes
10844109-8732-42a7-81c0-90b7ead65968,Math,Afternoon,Yes
1b6b2413-099e-4658-9266-59561dc1a835,Art,Morning,No
c9fc916a-79f5-498a-8276-3d6263a2d19a,Art,Afternoon,Yes
0ba386d2-a17b-4327-8083-15f32e50843d,IT,Evening,Yes
64329f2f-74ee-4bb4-949e-84678ab9f7f0,Geography,Afternoon,Yes
755a295f-b169-49b8-a71c-83b3d94d0ecb,Geography,Evening,Yes
c466500f-52ef-461a-839d-37eb400bae5e,Art,Afternoon,No
26ec1acf-a48c-41b0-90cf-750a922b0bb9,Economics,Evening,Yes
777555a4-8aa4-41ae-8e73-c7476df164af,Math,Afternoon,No
bba7a6e2-6d29-4ad1-af52-157a1c5b37ab,Economics,Evening,No
990061cb-a560-41d5-90aa-5732bd65c62b,Math,Morning,No
708649bd-f478-491c-895c-f45fd45011eb,English,Evening,No
