Student_ID,Disciplinary_Incidents,Interactions_with_Peers,Participation_in_Events,Engagement_in_Extracurriculars
8680197a-1057-486a-8b46-453f69d1f2fe,0,14,2,0.7555543642855586
5061d9e8-1c1e-4d81-a457-9894b5094435,2,45,0,0.8412073943634711
1edc88df-c720-454a-869c-371e17249ad9,1,20,2,0.15943963901033606
b51d02d4-0447-4b58-a3f9-afe6b72ba93a,4,14,2,0.15566239648089658
f82577c0-6d9c-404c-9e1c-a554f2f62809,0,14,2,0.35691742260397086
5f05b155-35d1-448b-92f1-6a17498bea58,4,40,2,0.2874761340414987
3907090b-cbdb-454b-8adf-618a8b9f380c,1,25,1,0.623020306321174
b624489b-6e22-4cc4-8803-8108a71d1228,3,18,1,0.7079063891514702
92f74e78-8d71-4336-945a-536c9c92493e,3,12,1,0.6707277964938922
2ff61286-a518-45ba-9fd3-f32cda2f5e84,3,5,1,0.4216126332360005
476128bb-4d72-4864-889e-d26156dab1f2,4,20,1,0.5485580511522726
3fe479bd-623c-421d-9adf-5cfc035c9c3a,0,30,0,0.675991746553707
c7f7a415-4a0c-4ada-b12c-d85f4ab3fb72,4,46,1,0.20748364192573326
a3c44406-1be6-4fa8-82fa-59f041004c15,4,10,0,0.3065607230085047
69c5c5c7-344d-4c19-8588-62c1d0499201,3,43,0,0.9014465385875645
47e8bdad-d024-4014-bef4-428b7dfb8865,4,6,2,0.40809373889420286
55cf1a96-77f4-46b0-af47-21daeb34fddd,1,13,2,0.8210407437277347
d9eb28be-b823-4563-82b5-e87fa06c7f46,2,9,2,0.3258907771034296
b118fe8f-7ab7-4f57-ba5c-e2620802aa4c,2,44,1,0.1374763163824197
b1223f85-1966-47c2-ae3f-5dbde36c4d99,2,9,0,0.5503605332260687
73a323bc-7261-45a1-992e-cb179f1fe054,3,12,1,0.9032338392062378
8517796a-d709-44b8-b344-9b7ab05c63a7,3,9,2,0.837356094227924
8e30b019-ba46-432e-ae44-850a75881fe8,2,9,2,0.32764525203204087
b9082962-e935-4060-b861-a12231126c0b,0,21,0,0.9189421969819124
6858aa8c-396d-48cb-a5cb-5db8adef28d3,2,13,0,0.5317443054246729
affaf84d-7283-46e8-b885-dc2b1543af79,4,38,2,0.14409910340980306
2258ffec-f4a0-4322-99a3-8f1806898731,2,37,1,0.12513215779097656
38e1f54e-1d67-45c0-a9fd-b61d1e57e95c,2,26,1,0.5366023606029925
9ce6c6b4-3784-4c8e-980a-bed2f4cd0cbd,0,25,0,0.5916905701424346
150fe0c2-e4af-4b9c-ba6a-b2c4c3df27a6,3,47,2,0.17192162852433135
8dee1d51-5207-4586-8f13-6dd4701c103a,3,19,1,0.930016588352661
e1efe5b1-0a56-4b8f-bbf1-283da4908229,4,5,0,0.7463951456417407
6b1dd59a-df2b-4713-a425-2d33e0e12c97,2,11,0,0.8211541226380676
09dc1034-fb79-4908-9f4a-1e179964274e,1,27,0,0.6256209260947164
09d99552-bda7-4c90-83af-6777e79928a9,4,10,1,0.6971896685390632
ea9c9315-8fbb-4af8-bee7-ba2f71d338fb,3,24,0,0.44907420684440835
5b58c05f-ee88-4e44-96e8-d0eb1d516611,0,30,1,0.711367376449684
13a518ec-c1be-4003-beda-30fdaad80c51,3,46,0,0.9803646022638425
6b760fd9-a559-4407-8294-fb7a09154c48,3,16,1,0.682944319549872
3e332534-135f-45c8-8b90-ededff763f4e,0,17,2,0.4074703505858528
81b2aa7e-c764-4071-bed9-6cdf796abdf5,2,17,1,0.35671521014422103
b93a82f3-79c6-4729-a699-11ec50600ff4,2,6,2,0.9670113467623568
728e7a66-42c1-4320-9cc3-5d919af8f4df,3,36,0,0.26650206739725857
259e50d8-d821-473f-b170-0b2e28717e3d,4,35,1,0.8255769505026578
ccf2ae88-449d-49d6-9b4b-437f6ebbfa53,1,15,0,0.518736062807883
5c926037-5cd3-430d-9fb2-7d3566f45f19,4,41,2,0.4993837789175205
7e4d656f-0545-4af0-9cb7-de36f9da61d0,4,8,0,0.772784009180964
d82a85e6-7fd4-48b5-94f4-94334eaa8d43,3,38,0,0.23323458704134908
d605816e-ab9d-49e8-917a-e722e1a3d07b,3,20,0,0.5196663335304285
dc0164f5-6eaf-41b5-b2fc-efc841f23653,1,35,2,0.1322503189909735
2fad7bdb-f8b6-4a24-92ff-c43422896f82,1,29,2,0.7033661393603224
2c6cd249-dbf8-4b45-9e1c-b87a726888b7,1,43,1,0.15253955555829973
b433f1ae-5b03-4f00-af78-81a167f9d445,3,12,1,0.17855991790649828
c0abbdcc-8075-40b0-95cb-ffe84b0e46bc,3,12,1,0.8603437431062828
8f3d5948-d262-402e-9189-5549760784c5,4,38,1,0.49865966831433517
190b90a3-3ecb-4542-9d29-d12cd24e5612,3,19,0,0.2808781196934183
fd0d21b7-080f-45ef-88b5-e398d1be9883,2,9,2,0.6333261183598419
cc5431c6-2517-4669-a81b-92342754ce2b,2,23,2,0.5673549381260783
d4653fee-4b78-4045-9717-4bc7b6c86b4c,1,14,0,0.4698174940685723
5de6850f-849a-49ac-8154-5ddbb3d86efa,3,13,1,0.9148753600744126
b86f6466-7d3a-4efa-92c3-fb91e04395f0,2,33,2,0.7745121983371114
b9fd9cb0-b70a-4a0d-be9f-aa7047cf29e0,4,44,0,0.23643358412976698
04c18c1d-fb1e-4240-bcc0-4362c36eb552,0,41,0,0.6136971849526779
ee64815a-1855-4113-a08d-f1771b32eab3,4,23,1,0.1798695106342904
1c912c4e-9d33-4a93-8df9-4a937f72fc87,0,17,1,0.3201885733985259
fd64c140-485e-4a2d-a63e-1e366634e717,4,44,2,0.9188743120485764
cf7c33c7-1767-4f70-a7e5-ac379944dd4a,2,20,2,0.515871933137418
37839454-bf95-46df-9deb-d5020cf9286d,3,34,1,0.9028954914559315
0d6aeec7-a3d0-402b-a23c-917d75b61e98,0,9,2,0.24939906903240772
8ef12c41-4522-4e6a-a810-13d9984d0621,3,37,1,0.284807572760475
375fb6c0-2ca4-4907-9f4c-2635449e82a0,3,23,0,0.41754225076038354
e3dfaa16-0b05-4619-ad04-075cdbd73cad,2,23,0,0.4296930780335201
7265c470-14cb-4642-92dc-c3038de6daba,1,21,0,0.7707495432075618
ee70dcf0-3cff-47a0-958c-256ba03b7541,1,28,2,0.6394695057715347
24a7671e-d2a0-4fc6-9b6c-b184c9972599,0,32,1,0.5979244833519671
9e1bb64d-2ae3-4e31-9d8d-a94a23934431,2,46,0,0.6421379561452846
bdb50d7b-bdb6-4588-8f30-c4e10d21ebde,3,41,0,0.7589722352710682
bfa63d03-e317-4a7b-9545-551bcfd4eaf6,4,26,2,0.9035349747481799
baa32ab2-367f-45bc-b464-20d460158c10,4,43,2,0.4732659608294981
a739d670-02a8-402a-b967-9b6f36188d81,0,20,0,0.8226333486311189
3219f596-d26b-4466-91c0-7fdb079b2854,0,39,2,0.5455871947774258
0c530bee-132b-4a2f-9fdc-ec7c6f59c76a,0,31,2,0.7498704182945845
add7e9ef-3785-4ecb-b0fb-1883897ddfcd,2,16,2,0.8873414092537908
86999e1f-9d0b-4a3a-a08e-788482ac998f,4,32,2,0.12899334012835037
95e73c13-cec8-4ca0-a142-0e7243941670,2,5,1,0.5919667798031024
cb199351-ec4d-4ade-aecf-700faaaceba0,2,43,2,0.9904425638144279
ac27dd96-76bb-4250-8cb7-2373695f844a,3,22,2,0.5466019730702177
913f5900-6eb7-43b7-a364-1ff10e93532a,2,27,1,0.8778733143415229
323a91a6-8554-4381-8284-2bffa35ea180,2,26,2,0.2673098671751465
0dd21179-0624-463d-a586-7cd5022504a5,3,8,2,0.6438583812216985
62dcd2ea-3e8e-4ae8-8e59-68cff329d3bf,1,15,0,0.8832753669110007
7eb4c2ad-fed1-482e-99a3-70a4e2242333,3,22,0,0.48837981845689404
a33df46e-59db-435f-877b-fcbbd3557d97,0,11,0,0.5380498530145393
ea78d5ff-a881-4f8c-a9a1-bda38205d474,1,25,1,0.173816114004116
eef0a162-aee7-4163-b0f0-f1d5e4d208e7,4,39,2,0.13795488275554452
80a417d9-51ef-4c22-9e26-a2482f051b2a,2,41,1,0.5218374696246849
ef76660b-0c0b-4c3e-9fad-e4dc4b495867,1,34,1,0.8591277984770205
653c510a-bf33-4cc3-a4e5-633599ed3650,4,21,2,0.9381918449032434
aa2f3234-9fec-42ad-9c09-deeedd6aad96,3,37,2,0.692787703115148
23faea61-5b91-4d52-9dd4-3cff12a8f73d,3,20,0,0.8437587394011556
1888b307-d879-4df2-9687-5d3a85ddb886,0,19,2,0.7613687463925648
0d6d0685-ec2b-407e-ba52-d7c7d47349cc,0,17,1,0.7313372442103685
551b7b5a-5163-4fc8-8767-21800a26958e,1,43,0,0.7921297889080828
d0d56be3-f3f8-47a2-9e95-cfaef018df7c,2,7,1,0.5547726571698363
1f5f356e-917f-46c2-89b9-3b5c73c0c2fd,3,28,2,0.512144293147169
e3f1c75e-05c2-44e2-ae40-479e2a2469d0,1,27,0,0.24322917001767413
6b171060-c135-44b3-9f3d-0e72f4e4b817,1,49,2,0.8594337850372809
5ad90281-c205-460b-aadd-60f41bc1321b,1,5,0,0.1401524920935142
03922dae-5392-4923-8d73-bd4ffb7bd97d,0,36,0,0.34069970911359615
46031d2a-1287-4775-8174-7f82b8ba8c8a,3,37,0,0.5679245324311561
77e4f2de-ab06-46a2-979c-0d6d16ee3727,0,34,2,0.9744383012698447
2614b8d5-96e1-44d0-9c49-e8376d4a8130,0,6,0,0.8073756480663075
a621b765-008e-4170-8943-bb4d8d14d470,1,22,0,0.4318041021837652
7ccc7b51-f2d8-4888-8052-4fac9d0faa76,4,34,2,0.7425535514611916
dffeb3bf-79ff-475d-92a5-210554eb40c7,4,22,1,0.9382324492136405
8c4c6d97-f2d0-4434-82b0-f01d77768d94,4,9,2,0.5849951063833684
30444913-be47-46f8-8a36-8992809e10b6,1,9,2,0.5157461759508544
2bba0770-f505-4a98-ae63-e6c793d902ac,2,12,0,0.5976939450468948
1717ac87-40cf-4a11-96b1-984b40c1ce2c,3,13,2,0.3803770370385845
8ad3927e-9187-4cd8-a462-1da2ca1cfd20,1,36,2,0.9166139296157715
b27166b9-1e7a-4e8f-b739-b64ba394dd03,1,18,2,0.8175536312153293
2530afe9-b39b-4ec1-a86b-e673b38acd71,0,17,0,0.7349357011179493
cf3b0b71-3054-409c-b7a5-e997c5fc753b,4,22,2,0.6301828725063784
a054fd3f-3ee6-4a18-a525-c9d959fa1596,1,8,0,0.9725273006069695
46295f56-ca90-49c4-a9c8-8f463b5d8447,2,26,2,0.3679351565269784
2619ffab-1066-42fd-b193-f22e8de313b5,3,24,0,0.3548216484161646
924a4837-f765-4bb9-b969-daa77c890b66,2,19,0,0.317924499576864
d8326c09-1773-4cef-b86c-4b859f5a69d7,1,11,2,0.7675983897804391
4070cdcd-201e-4bed-be3d-433c468972bc,1,17,1,0.8175570758868702
18571fb4-abe2-46dd-8d17-56b0dd59e585,0,38,2,0.6374027585500227
095f5cf5-4810-411b-93fc-8d2fe442a067,2,45,1,0.6867853393043055
a3e2d340-a3e2-42a6-9a8c-36937ef849a5,0,34,0,0.4140646881457536
65cd656c-b65e-44ba-aaea-ebe7cd673fcb,2,9,1,0.1357817882255941
4d8a7eda-038b-40e2-a560-bfb91094c059,4,5,1,0.3282722592771277
bb1173cb-4abc-4614-8637-ae29499d8246,4,35,0,0.6258729044173833
acd941f0-079a-4d61-9b92-b32e857bd311,2,24,1,0.8316394141459498
1651fa0d-a0fe-4ee8-977a-eef0e4963f4d,0,23,2,0.7994754805896975
a6f87971-81a7-436d-a9fb-c1c99e1ab45d,4,33,1,0.2615386277738631
48a17d17-3f70-47f6-b107-43e6c82c495a,1,49,0,0.14630158906860546
01e5de5c-872a-4c80-8545-f3f02b25b318,3,42,1,0.8655040359964372
ba8ec7f0-1935-494a-9635-0afc812c81cc,0,14,0,0.16803030943238645
08f1cd77-c00e-44d3-b0f1-581fa7dc05fa,2,33,0,0.4539801365101599
54af103c-7ee7-499c-8c58-2877d4b36e1f,3,35,2,0.18480309110642412
b4e74579-5f51-46d4-be2d-c96cba225332,3,15,0,0.607643839403746
7a4a7df3-d1e6-44c9-acf7-11a791e0775e,1,27,1,0.4270027880687647
8228802d-f09b-497a-b078-2a7b733044ea,0,34,2,0.2822442560213613
db109fcf-5eed-4967-badc-8274f3ccf918,3,29,2,0.6356509013962371
ab1e34d1-9b7b-42fb-b099-9a860abb7714,0,20,1,0.42705261089172064
4af0729f-2d27-440c-a1ad-861049d39154,1,27,1,0.25010942654872137
fb639f7a-1a07-4683-87d3-6a8b6c45b7aa,2,37,2,0.7300777713078367
93eb39bb-43b2-461c-8c5d-bdcf546325d0,3,41,0,0.8531274788941388
c4f48c38-f37e-475b-9ef1-2e2af765ff65,3,32,2,0.3463683139787456
c95d969e-c7a1-49b2-b98b-616550014855,3,31,2,0.26778254122165623
e94a7935-7652-4c47-8fa9-1f94322dffbe,0,10,2,0.16772667578693207
45af8ef2-8b45-4b97-bd5a-d55a367309b5,3,42,0,0.5751119125631858
809dd23c-3daa-43d0-b7fb-c6e002b5031f,0,41,1,0.8481643297720023
2c1e5b8d-f0c4-4643-aae2-17b8aa967b58,4,10,1,0.3257109055002889
4558b347-7329-465e-90bd-fb00fbbb03bc,4,29,1,0.5145739944673845
75b8a158-3b29-44a0-b964-42a56d38d501,0,17,0,0.24472310810300182
cadef697-0d64-4b05-a455-f2a8952847d6,4,37,0,0.46378074159426497
7164e780-7b62-40e3-b47c-5b1680d7bd97,1,37,1,0.11390059679992771
8a960100-515f-45ed-a9f0-b9de9ab3800b,1,29,1,0.9196561610681074
6a9e8ef7-97b2-496b-a52d-c70eafaaa33a,4,18,1,0.7089147055005118
b1c1fe5f-0b59-4e7a-8db5-4d35fa9ca69e,2,44,1,0.3995323458712946
49af600f-c319-40d3-a96a-b12cf5bbadd9,0,45,0,0.8930784340504209
7fe92b35-9120-4c36-9d29-89f3d71e45b8,4,46,1,0.2646366664897398
984343ba-2a76-470f-8490-bb6c5cca014e,0,42,2,0.1708603586701069
eadc21ba-5598-452a-8066-55b3a9ae6a4d,4,13,1,0.9483594230313032
b493c17b-e97f-49fb-b6f1-8cb81fe287d7,1,22,0,0.37811526556230446
2d5771a9-27b4-4cbb-9164-50aba0edec01,2,19,2,0.9423760546976082
19e2fcc8-84f6-424d-a221-21faeae62c10,0,8,2,0.6738516273455261
75d0aab5-93e2-461a-bb57-2df08f806557,2,38,2,0.9820386395339242
faad50d4-0a08-42b4-8c8e-020c3a56bea8,1,42,0,0.7780862909911784
69e4ac4c-2b95-44cc-9094-c039892269be,3,21,1,0.19493548023546825
eab05bd8-3e2e-4b31-980d-90ee6d5abd33,3,11,0,0.8670058002779342
644771bf-302f-4def-9e2f-54ed72720ee2,0,36,0,0.23309067027517147
b70346b7-6c1a-442f-a61e-bcab63d5eaa8,1,27,2,0.7229778451968826
20a11d37-a539-46bc-96ba-1082344c50ca,0,24,2,0.5503667044810279
722b8c60-522d-4ea4-8377-f9e5da07a165,0,6,0,0.7369525073300355
ebbdd0d3-37bf-4ec0-91ed-cca49ff3489f,0,25,2,0.7884905794013786
11d1a6f9-db2c-4f2c-ab6c-f832cc20517d,2,16,0,0.8232986902719845
dee3c0fc-df9f-496b-81cc-7b7e27fa754f,4,46,2,0.8514821194261435
e238cbee-e8d6-4e6c-8af3-5e94087bb9a5,1,31,1,0.8625020693946794
0d45b417-6d4d-47cd-9dfd-115a7ff53db1,2,14,1,0.47131698387017773
dcf2abca-1447-4bdb-8247-5d9c85f7148b,4,12,1,0.9003052649729868
a240d11d-616f-470a-9f94-6094dbef09e7,0,25,2,0.747622228191028
5a39bb3f-4562-4f6c-9baf-e6c4499f29d3,3,26,2,0.8550738382764905
f1763c98-faf5-4b33-aecd-98a112bbe317,2,17,1,0.99027221757814
7688747b-6f4b-4284-83cb-c680c4d28f99,1,44,0,0.2047732679192958
b49ec575-3c7b-4ae0-a1b7-8f2bccec8fc4,1,16,0,0.43352172791686727
460ac76d-85d8-4b15-abd4-cf49d4859847,4,21,1,0.8258923186356386
2bda395b-7001-4956-8221-f071f4910dcb,2,13,2,0.17767312425663215
8f0cfa51-6ef2-4f37-a620-9b3550caa710,0,44,0,0.5867029589252142
8f9b367b-d998-46bd-86a8-564bc2525196,4,16,0,0.8725581630353175
4ae4b828-1e55-4991-988a-228755790b8f,1,13,0,0.11709213688734922
80c654be-0f0e-45a0-9032-f16944ed5958,2,34,2,0.9455670087031652
fbb83ed6-7c4d-45f6-9098-c9b8ff21049d,3,10,0,0.9803303415141424
2480745d-c60b-4686-9050-03bff7a44b74,0,29,0,0.3900528367374143
4c83da43-3607-40e8-9b62-27c0c12ad979,1,32,1,0.7901120722510461
2ae2dabc-dd00-4601-9425-cb3ed23ba59f,2,14,2,0.2144584923980063
71b34518-8b9e-4c34-8bb6-269c3ca6c711,3,45,1,0.7955778434744574
02a1cb94-9258-4df7-be03-116c990fd0bc,1,32,0,0.5333695127506046
f0847bb7-56b6-403d-882b-2ac629cd8c5b,3,33,2,0.874245770675391
e1849d12-3e0b-4336-acb8-7b1b16585d1b,1,40,2,0.29134578454858073
b2fb9549-1455-48b4-8e63-b2b3030e5794,4,15,1,0.7053921579180155
0119576d-8ac5-4628-b138-b6cd93be96ef,4,25,1,0.8075072569742656
fe6e6c05-31a9-49d0-846b-d6154ceb6589,4,42,2,0.2822430387270949
b2cf4412-afab-4e82-9e30-936100c3791f,2,30,2,0.8364585498128393
d7d4ab16-db2f-4d1f-ab6d-a5bf03a5acc9,4,22,1,0.9621869508476822
1912bd9a-50d3-4f8e-bb05-fac4133f774c,2,8,0,0.6544707399285679
ba7bcefe-1838-4ca3-8786-ffe9a8b23b4e,0,48,2,0.8063653751114954
bff14338-53a2-4841-b119-7931e9b722d2,4,45,0,0.5793254734236811
45795edc-e624-49e8-bfa3-2ced70bc52ab,2,19,1,0.6382930248960677
7bb23d41-bbcf-4e99-bb7b-bf736f960b35,1,27,2,0.11201719107311132
89521954-a30d-4269-af6e-398bbd7b82b9,2,45,1,0.5718585401524244
380c1726-ba39-434a-bb86-304ed63aeb7c,2,10,2,0.6180073748416361
4779e1fc-27f9-40e9-a5cb-d1bd5009b526,1,47,2,0.7030427911888478
a71358ae-1344-42e6-8536-455196fec49d,2,11,1,0.2524515479494198
b2d4ef9a-0052-492e-84ac-f25b96ceacb8,1,19,1,0.31723683614658327
e2c1a5e4-9bee-4f0a-8c76-58d093cbbe54,3,13,0,0.7804041685230364
cbe7f983-635c-4284-9988-1ca8377a9e30,4,34,1,0.25087493802462907
4c45af6a-40a4-4c48-b6d8-ed3e8ad9ce5c,0,48,1,0.47442346514718137
d57f1703-36c4-483b-8709-4ca8808215fe,2,47,0,0.325441197090006
aed03728-301d-4877-a465-21dfb546876c,1,32,1,0.590665693259578
f617f47a-14f6-4dbe-8037-49eecf2e4e18,4,34,0,0.9881837930394495
b76be1e3-1bc4-4010-8c8b-e2de2c4106f3,2,12,0,0.866834107910464
dc8bb0a7-3698-4a58-b987-dba091b331ed,4,39,1,0.3425269059654311
7ba9747c-9d12-498d-b9e7-3e2c3fbc05d3,3,39,0,0.4317506295205984
96804afa-d1f0-4789-9b94-04f60d340eb2,2,30,0,0.9267702242480554
e9c35231-d43b-448e-9d98-06df48481339,1,34,0,0.9084654751192647
c9b3f26a-e370-4432-9211-83d38957c026,3,39,1,0.24447523460378795
ffadfc5e-9875-4f4c-9a68-2d6dbdf95ec7,2,42,1,0.8463440185790801
5cc23c65-f1d0-4051-9af8-6e215c019bf9,4,15,0,0.36784711430870665
bbe44923-4ab7-4d66-a5e3-e7c73a7bfe5e,3,24,1,0.5894228433864426
7ded3c15-fa3c-4d1d-8a53-9cfecbab5860,1,35,2,0.10458855036117831
a3c0bfca-89f0-40c9-a5c6-6e57b0bebf45,2,38,0,0.9987311718065396
911c5025-f310-4b39-9517-ab14cf7fb615,4,16,2,0.7849868226836038
23953b54-6191-475d-b3ad-a67757d0e218,4,32,1,0.31755975390885205
9d995c06-5acc-443a-aa35-3d14228331fa,3,7,2,0.7154154047251543
8d1a0700-67e5-4c4c-be6a-4436154d68e8,2,46,1,0.36397662654113194
d85ed6ed-fa74-4dee-ab7f-b5484b0bf23f,4,9,1,0.1805102325874149
c6683181-c53b-48b3-b6d7-a790de105f1e,3,17,0,0.48277896073041726
33a06bd2-7886-4923-b8f5-fb131b02e41e,0,16,2,0.6523469761992806
017c03c4-a765-4b0f-8d68-60aa26825752,4,5,0,0.18079971238997047
47c92449-b456-4e0d-a552-40b0fe5729e1,3,47,2,0.5665656686760484
065f3792-63f0-4963-afd3-8931c83a46ef,0,23,1,0.5633778092009589
52e1d883-3648-40e7-b95b-a4847c0a8ce1,3,33,1,0.6657807165523327
3161c896-f1fd-4159-8bf4-97d39e339d1f,4,43,0,0.32018107467741735
d6d561ad-c2c1-4044-a154-c7d7d0a88668,0,46,2,0.11857733492127971
ae40d3f2-2585-4a4a-b334-86d981b839f6,3,29,2,0.39237175605304453
da93b8c0-4a2b-4ab1-ab9a-0e992aca5be7,2,20,1,0.4587230732731271
367eede6-4715-49e5-99ab-ad4b00190e03,0,21,0,0.672166949212384
a18fb3e3-710d-46ee-9933-9ff83c1e9b70,3,32,1,0.9371546760477263
2b1dd575-5325-4193-a4aa-16c187f14864,2,43,1,0.2830469705051661
e223edb0-5eef-4e10-8a27-c7ef565fbfca,0,47,0,0.7186002658915059
b8db2f9f-3a34-4628-baa0-2b9acc65aa0d,3,9,2,0.18766081843594284
f9a6a970-f200-4a1f-a7b0-f1128a0f9970,4,5,2,0.2715595799993354
017a09ab-5f70-49c7-bcab-ec0a63eec9aa,0,7,1,0.5582210604126324
62b5b3b8-0a2c-4ef0-a9e8-bf9aef2cb14b,0,28,2,0.7375398212437955
5704d643-5e1e-4f33-994d-bb6d700bd80b,2,33,0,0.8727116823468448
5e8fd051-5c10-4222-9496-08d673b55988,3,19,2,0.7695130887817284
613a7410-00de-4bd8-b268-ef72d910a0e8,4,8,2,0.11381750817446651
befc0ef0-18ae-485b-8eb5-e582d11e8a13,2,48,1,0.7155381933274214
3b3919b9-435f-4492-a07c-33298fd88c51,0,5,2,0.842191933330276
fdf63e46-a953-4199-8f36-eccffbe88497,2,19,0,0.5729801296502243
96fd6a72-2227-48bf-9166-362ebca0c263,2,28,1,0.9690388218697683
41f554ae-321c-4c43-919a-392d23b9e82e,2,35,0,0.10388118019944981
2e87d08d-085d-4edf-9cff-686fb81e8394,0,24,2,0.8367921555618735
9c84c27f-ca7d-4d24-9a96-932cb3903514,1,14,2,0.40133775872727506
42c92295-00d0-404e-ba9a-b411fdb382fc,2,15,1,0.6854048035640447
d878e39d-717a-489a-b7da-018df68f8291,1,22,0,0.7241337049766498
09d1c08e-23c0-40fb-bff8-9c5dce2a7dc2,4,38,2,0.37562411473953583
f63ece4f-3be1-4095-a41f-0d7e196238b8,4,32,2,0.9958820498321569
b6a92686-665b-4afb-b76f-0360448ab7cb,4,42,1,0.19292502526333588
a9045810-72e5-4cbb-a7c1-025605b2070a,3,20,2,0.24132617665178802
99df6aeb-f06d-47d1-bf90-6b8bb369c177,0,28,2,0.9029725347259558
026ba77d-0665-45d6-83ea-1c8aba7e3499,1,43,2,0.20726188880038465
1da10de9-c37e-41b7-96ef-da729d882e95,3,16,0,0.4431576382713718
41cf5c59-4da8-4bc7-95ac-cf0ef977216a,1,46,0,0.7598279907065812
d669aba6-dfb2-42ec-a898-4075020074eb,0,11,0,0.8123426747521645
34e12c84-41eb-4e88-8cc8-4fbbde3bdd9b,2,40,2,0.9592022591315131
1e0c9142-84a5-4fc9-9d54-6da4b09b4f29,3,21,1,0.81061645120678
a703ee48-a7fd-4ad4-91f1-7ce499b5fde6,0,8,1,0.8600791457077817
61ade658-a719-4201-be48-457cf3dc9679,3,41,1,0.9544384051249697
875b04c9-e287-489f-8d5a-29a392186b03,4,37,0,0.5983189230467028
bf01cad9-7e09-4448-b73d-cc2132aac903,3,23,0,0.4090901140886899
b167c1e7-4519-4b9f-a7d9-51702ce7f721,2,30,0,0.7854518301998528
272b0ff3-5c53-4387-be5e-0bd67453a65b,2,15,0,0.24718742777940103
087ef1d8-3893-4317-865e-6859eeb005b5,1,35,2,0.16140850300365095
a712ec1d-10a1-45a1-ae85-6784d4dff3d1,3,5,1,0.8067977786104922
88ff8052-542f-4d96-adb5-ea3b14635575,4,44,1,0.9556042222565666
887daa41-0275-4259-928d-4dfb0ad573f3,2,40,0,0.4982022504697379
ffbea708-d0f6-488b-b0ed-d56ce8887913,1,33,1,0.24502010810330663
41c8ae76-6586-41ed-984a-796dba3d18c5,4,29,1,0.5473188784781763
7d807bdb-3b8a-470c-ba7b-c53237429c16,4,22,0,0.4539860667580703
aa9a561e-63d7-408e-9d3c-c6aacf103004,4,7,0,0.4352265457826462
39610caa-a0b3-4c03-953c-7eb9736ea48f,0,22,0,0.6652727559794941
038fa920-cad3-4062-b370-c48ef7471097,2,11,0,0.25726214323927554
ecf58bbe-f775-4fc4-bfe9-e455917e3ec3,0,32,2,0.44243339382764224
30bce787-ed41-484a-83a1-3a2380ba27b3,0,21,1,0.8818091551960574
2c0bedac-5cd9-4d5d-820a-0e0cc27a17ea,2,29,2,0.7566985878554093
331b975b-5a94-4a8d-abbe-565925777acb,3,22,1,0.15002962010991025
6a2c8a7c-c7a5-43a9-bf0e-797b1affdadb,1,44,2,0.5625134163662385
f6e5dbf3-fb3e-4d36-a54c-977467908d2f,2,47,0,0.18216578611619044
2fcc632c-de59-4b89-99c5-b5b55c5c49c4,1,7,2,0.9617467860537069
6831abf0-85bc-4d26-941a-9d7316e5df0d,3,29,0,0.3201765767947048
41758d56-e4b8-4ae5-b84f-8f098893b615,2,11,0,0.9393589231420721
711e8928-784d-4afc-a7b8-005e9b020ebd,4,14,2,0.8506075676423631
e6b2ec48-6e4f-4c87-8224-354d98ad4349,2,48,1,0.5962279912275695
0f50c018-f9eb-4d89-846f-32d64e37c4cf,3,48,2,0.4026741155586717
5ce68574-84db-4041-a0c4-c04854b46ec0,0,23,0,0.8721520126215855
379be14c-429e-4d1b-84dc-3a4179254b20,2,19,0,0.23750533084288725
ee839f33-d4ab-490f-8a28-0396dc535ca6,4,25,1,0.2619767025091273
4b199570-c336-429c-809b-cef3fa8d680a,2,25,1,0.3022504096301285
92026f07-8c56-4c32-b639-f369c7a10cff,0,41,1,0.6379272080615683
ee2d8c9a-3cfd-4b73-8b89-bfb700d5354b,2,32,0,0.3828927020972628
242d96fd-1aa0-4c86-97fe-8bdfcf7395a6,4,49,2,0.9902632955310194
d35bd212-a065-4779-9443-246b8a3e262d,3,36,1,0.27560173176384795
2966d451-dbd9-4480-a873-133950d529bf,4,45,0,0.8250490877987388
a1c0424c-237d-4947-b9b6-420221ee8831,3,31,2,0.18625259665611604
fe355556-4c7f-445a-9679-e9d8e72e2ac6,4,27,1,0.41810190606956754
b1d70249-bdfc-40aa-9333-53f76d3bfa19,1,14,2,0.3193862501854485
66b7d0fe-a534-4cd5-a57d-8669239392fe,2,44,2,0.979152353767228
601edc43-bf17-4299-95d9-5c94834177ce,2,45,0,0.12315752179971057
9b0504e5-e621-414b-9953-124eaf390855,0,10,0,0.7495025731305037
f2f75770-271f-49ae-b8ca-7ea2a748b2a2,1,28,0,0.3229499128608082
31329de5-6f21-4dfe-8bb0-22679253bb53,0,22,2,0.8301237963279572
4dbc2879-be0f-44e9-bc73-9a29bfe0d351,2,14,1,0.3801019596266655
341c6b9c-a7c0-41f5-a6a9-a43a41f917c3,0,19,1,0.2685558205103349
a296e43e-9df1-42e6-a131-19753e607cef,3,49,1,0.7237358662809363
59d1d1e4-f3e4-4a6f-8b37-42348360c455,1,47,0,0.3318188821371463
86a6006a-7a5b-4459-b7e4-4940310fdfd6,4,38,1,0.536992182980574
